2025-02-04 03:17:23.266: [INFO] VisibilityChanged: 0
2025-02-04 03:17:23.321: [INFO] RecordSyncInitDurationhas_sync_been_enabled: 0 state: 0
2025-02-04 03:17:23.322: [INFO] RecordSyncInitDurationhas_sync_been_enabled: 0 state: 0
2025-02-04 03:17:23.323: [INFO] RecordSyncInitDurationhas_sync_been_enabled: 0 state: 0
2025-02-04 03:17:23.323: [INFO] RecordSyncInitDurationhas_sync_been_enabled: 0 state: 0
2025-02-04 03:17:23.324: [INFO] RecordSyncInitDurationhas_sync_been_enabled: 0 state: 0
2025-02-04 03:17:23.325: [INFO] RecordSyncInitDurationhas_sync_been_enabled: 0 state: 0
2025-02-04 03:17:23.325: [INFO] RecordSyncInitDurationhas_sync_been_enabled: 0 state: 0
2025-02-04 03:17:23.326: [INFO] RecordSyncInitDurationhas_sync_been_enabled: 0 state: 0
2025-02-04 03:17:23.326: [INFO] RecordSyncInitDurationhas_sync_been_enabled: 0 state: 0
2025-02-04 03:17:23.327: [INFO] RecordSyncInitDurationhas_sync_been_enabled: 0 state: 0
2025-02-04 03:17:23.328: [INFO] RecordSyncInitDurationhas_sync_been_enabled: 0 state: 0
2025-02-04 03:17:23.355: [INFO] BookmarkModelLoaded, ids_reassigned: 0
2025-02-04 03:38:20.785: [INFO] Sync initialization duration: 4553ms
2025-02-04 03:38:36.286: [INFO] VisibilityChanged: 0
2025-02-05 05:19:43.964: [INFO] OnDoneLoading sync enabled: 0
2025-02-05 05:20:27.359: [INFO] VisibilityChanged: 0
2025-02-05 05:20:59.805: [INFO] OnDoneLoading sync enabled: 0
2025-02-05 05:24:51.630: [INFO] VisibilityChanged: 0
2025-02-05 05:25:22.985: [INFO] OnDoneLoading sync enabled: 0
2025-02-05 05:27:00.009: [INFO] VisibilityChanged: 0
2025-02-08 16:48:10.591: [INFO] OnDoneLoading sync enabled: 0
2025-02-08 16:48:28.121: [INFO] VisibilityChanged: 0
